Date,Product_ID,Category,Sales_Volume,Is_Promotion,Is_Holiday,Event_Name,Stock_Level,Day_of_Week,Month,Prev_Day_Sales,Prev_Week_Sales,Rolling_Mean_7
2025-06-02,PROD_102,Home,196,0,0,None,413,0,6,287.0,206.0,212.57142857142858
2025-06-03,PROD_102,Home,213,0,0,None,815,1,6,196.0,197.0,214.85714285714286
2025-06-04,PROD_102,Home,191,0,0,None,611,2,6,213.0,192.0,214.71428571428572
2025-06-05,PROD_102,Home,191,0,0,None,323,3,6,191.0,186.0,215.42857142857142
2025-06-06,PROD_102,Home,199,0,0,None,342,4,6,191.0,186.0,217.28571428571428
2025-06-07,PROD_102,Home,248,0,0,None,728,5,6,199.0,244.0,217.85714285714286
2025-06-08,PROD_102,Home,253,0,0,None,224,6,6,248.0,287.0,213.0
2025-06-09,PROD_102,Home,201,0,0,None,500,0,6,253.0,196.0,213.71428571428572
2025-06-10,PROD_102,Home,199,0,0,None,267,1,6,201.0,213.0,211.71428571428572
2025-06-11,PROD_102,Home,202,0,0,None,611,2,6,199.0,191.0,213.28571428571428
2025-06-12,PROD_102,Home,211,0,0,None,768,3,6,202.0,191.0,216.14285714285714
2025-06-13,PROD_102,Home,190,0,0,None,688,4,6,211.0,199.0,214.85714285714286
2025-06-14,PROD_102,Home,223,0,0,None,765,5,6,190.0,248.0,211.28571428571428
2025-06-15,PROD_102,Home,239,0,0,None,937,6,6,223.0,253.0,209.28571428571428
2025-06-16,PROD_102,Home,219,0,0,None,652,0,6,239.0,201.0,211.85714285714286
2025-06-17,PROD_102,Home,199,0,0,None,773,1,6,219.0,199.0,211.85714285714286
2025-06-18,PROD_102,Home,220,0,0,None,422,2,6,199.0,202.0,214.42857142857142
2025-06-19,PROD_102,Home,249,1,0,None,717,3,6,220.0,211.0,219.85714285714286
2025-06-20,PROD_102,Home,203,0,0,None,867,4,6,249.0,190.0,221.71428571428572
2025-06-21,PROD_102,Home,233,0,0,None,471,5,6,203.0,223.0,223.14285714285714
2025-06-22,PROD_102,Home,222,0,0,None,338,6,6,233.0,239.0,220.71428571428572
2025-06-23,PROD_102,Home,202,0,0,None,473,0,6,222.0,219.0,218.28571428571428
2025-06-24,PROD_102,Home,200,0,0,None,353,1,6,202.0,199.0,218.42857142857142
2025-06-25,PROD_102,Home,275,1,0,None,996,2,6,200.0,220.0,226.28571428571428
2025-06-26,PROD_102,Home,203,0,0,None,446,3,6,275.0,249.0,219.71428571428572
2025-06-27,PROD_102,Home,199,0,0,None,561,4,6,203.0,203.0,219.14285714285714
2025-06-28,PROD_102,Home,215,0,0,None,626,5,6,199.0,233.0,216.57142857142858
2025-06-29,PROD_102,Home,217,0,0,None,795,6,6,215.0,222.0,215.85714285714286
2025-06-30,PROD_102,Home,198,0,0,None,336,0,6,217.0,202.0,215.28571428571428
2025-07-01,PROD_102,Home,214,0,0,None,747,1,7,198.0,200.0,217.28571428571428
2025-07-02,PROD_102,Home,186,0,0,None,963,2,7,214.0,275.0,204.57142857142858
2025-07-03,PROD_102,Home,205,0,0,None,766,3,7,186.0,203.0,204.85714285714286
2025-07-04,PROD_102,Home,347,0,1,Summer Peak,548,4,7,205.0,199.0,226.0
2025-07-05,PROD_102,Home,212,0,0,None,372,5,7,347.0,215.0,225.57142857142858
2025-07-06,PROD_102,Home,227,0,0,None,800,6,7,212.0,217.0,227.0
2025-07-07,PROD_102,Home,205,0,0,None,952,0,7,227.0,198.0,228.0
2025-07-08,PROD_102,Home,198,0,0,None,917,1,7,205.0,214.0,225.71428571428572
2025-07-09,PROD_102,Home,192,0,0,None,884,2,7,198.0,186.0,226.57142857142858
2025-07-10,PROD_102,Home,179,0,0,None,523,3,7,192.0,205.0,222.85714285714286
2025-07-11,PROD_102,Home,207,0,0,None,968,4,7,179.0,347.0,202.85714285714286
2025-07-12,PROD_102,Home,248,0,0,None,392,5,7,207.0,212.0,208.0
2025-07-13,PROD_102,Home,241,0,0,None,948,6,7,248.0,227.0,210.0
2025-07-14,PROD_102,Home,215,0,0,None,860,0,7,241.0,205.0,211.42857142857142
2025-07-15,PROD_102,Home,193,0,0,None,481,1,7,215.0,198.0,210.71428571428572
2025-07-16,PROD_102,Home,196,0,0,None,526,2,7,193.0,192.0,211.28571428571428
2025-07-17,PROD_102,Home,187,0,0,None,844,3,7,196.0,179.0,212.42857142857142
2025-07-18,PROD_102,Home,197,0,0,None,598,4,7,187.0,207.0,211.0
2025-07-19,PROD_102,Home,251,0,0,None,420,5,7,197.0,248.0,211.42857142857142
2025-07-20,PROD_102,Home,234,0,0,None,693,6,7,251.0,241.0,210.42857142857142
2025-07-21,PROD_102,Home,194,0,0,None,470,0,7,234.0,215.0,207.42857142857142
2025-07-22,PROD_102,Home,189,0,0,None,482,1,7,194.0,193.0,206.85714285714286
2025-07-23,PROD_102,Home,198,0,0,None,388,2,7,189.0,196.0,207.14285714285714
2025-07-24,PROD_102,Home,192,0,0,None,203,3,7,198.0,187.0,207.85714285714286
2025-07-25,PROD_102,Home,211,0,0,None,632,4,7,192.0,197.0,209.85714285714286
2025-07-26,PROD_102,Home,326,1,0,None,453,5,7,211.0,251.0,220.57142857142858
2025-07-27,PROD_102,Home,238,0,0,None,708,6,7,326.0,234.0,221.14285714285714
2025-07-28,PROD_102,Home,192,0,0,None,849,0,7,238.0,194.0,220.85714285714286
2025-07-29,PROD_102,Home,199,0,0,None,814,1,7,192.0,189.0,222.28571428571428
2025-07-30,PROD_102,Home,188,0,0,None,890,2,7,199.0,198.0,220.85714285714286
2025-07-31,PROD_102,Home,191,0,0,None,237,3,7,188.0,192.0,220.71428571428572
2025-08-01,PROD_102,Home,188,0,0,None,542,4,8,191.0,211.0,217.42857142857142
2025-08-02,PROD_102,Home,262,0,0,None,901,5,8,188.0,326.0,208.28571428571428
2025-08-03,PROD_102,Home,218,0,0,None,581,6,8,262.0,238.0,205.42857142857142
2025-08-04,PROD_102,Home,203,0,0,None,246,0,8,218.0,192.0,207.0
2025-08-05,PROD_102,Home,213,0,0,None,952,1,8,203.0,199.0,209.0
2025-08-06,PROD_102,Home,181,0,0,None,998,2,8,213.0,188.0,208.0
2025-08-07,PROD_102,Home,181,0,0,None,679,3,8,181.0,191.0,206.57142857142858
2025-08-08,PROD_102,Home,296,1,0,None,984,4,8,181.0,188.0,222.0
2025-08-09,PROD_102,Home,212,0,0,None,301,5,8,296.0,262.0,214.85714285714286
2025-08-10,PROD_102,Home,238,0,0,None,928,6,8,212.0,218.0,217.71428571428572
2025-08-11,PROD_102,Home,198,0,0,None,393,0,8,238.0,203.0,217.0
2025-08-12,PROD_102,Home,203,0,0,None,295,1,8,198.0,213.0,215.57142857142858
2025-08-13,PROD_102,Home,196,0,0,None,577,2,8,203.0,181.0,217.71428571428572
2025-08-14,PROD_102,Home,201,0,0,None,837,3,8,196.0,181.0,220.57142857142858
2025-08-15,PROD_102,Home,195,0,0,None,539,4,8,201.0,296.0,206.14285714285714
2025-08-16,PROD_102,Home,233,0,0,None,536,5,8,195.0,212.0,209.14285714285714
2025-08-17,PROD_102,Home,241,0,0,None,264,6,8,233.0,238.0,209.57142857142858
2025-08-18,PROD_102,Home,199,0,0,None,673,0,8,241.0,198.0,209.71428571428572
2025-08-19,PROD_102,Home,205,0,0,None,568,1,8,199.0,203.0,210.0
2025-08-20,PROD_102,Home,298,1,0,None,618,2,8,205.0,196.0,224.57142857142858
2025-08-21,PROD_102,Home,306,1,0,None,958,3,8,298.0,201.0,239.57142857142858
2025-08-22,PROD_102,Home,202,0,0,None,514,4,8,306.0,195.0,240.57142857142858
2025-08-23,PROD_102,Home,252,0,0,None,538,5,8,202.0,233.0,243.28571428571428
2025-08-24,PROD_102,Home,239,0,0,None,482,6,8,252.0,241.0,243.0
2025-08-25,PROD_102,Home,203,0,0,None,288,0,8,239.0,199.0,243.57142857142858
2025-08-26,PROD_102,Home,195,0,0,None,651,1,8,203.0,205.0,242.14285714285714
2025-08-27,PROD_102,Home,208,0,0,None,512,2,8,195.0,298.0,229.28571428571428
2025-08-28,PROD_102,Home,193,0,0,None,718,3,8,208.0,306.0,213.14285714285714
2025-08-29,PROD_102,Home,199,0,0,None,699,4,8,193.0,202.0,212.71428571428572
2025-08-30,PROD_102,Home,235,0,0,None,312,5,8,199.0,252.0,210.28571428571428
2025-08-31,PROD_102,Home,219,0,0,None,600,6,8,235.0,239.0,207.42857142857142
2025-09-01,PROD_102,Home,185,0,0,None,716,0,9,219.0,203.0,204.85714285714286
2025-09-02,PROD_102,Home,192,0,0,None,258,1,9,185.0,195.0,204.42857142857142
2025-09-03,PROD_102,Home,197,0,0,None,249,2,9,192.0,208.0,202.85714285714286
2025-09-04,PROD_102,Home,187,0,0,None,649,3,9,197.0,193.0,202.0
2025-09-05,PROD_102,Home,211,0,0,None,878,4,9,187.0,199.0,203.71428571428572
2025-09-06,PROD_102,Home,229,0,0,None,414,5,9,211.0,235.0,202.85714285714286
2025-09-07,PROD_102,Home,240,0,0,None,327,6,9,229.0,219.0,205.85714285714286
2025-09-08,PROD_102,Home,196,0,0,None,537,0,9,240.0,185.0,207.42857142857142
2025-09-09,PROD_102,Home,193,0,0,None,560,1,9,196.0,192.0,207.57142857142858
2025-09-10,PROD_102,Home,199,0,0,None,216,2,9,193.0,197.0,207.85714285714286
2025-09-11,PROD_102,Home,191,0,0,None,769,3,9,199.0,187.0,208.42857142857142
2025-09-12,PROD_102,Home,214,0,0,None,673,4,9,191.0,211.0,208.85714285714286
2025-09-13,PROD_102,Home,231,0,0,None,930,5,9,214.0,229.0,209.14285714285714
2025-09-14,PROD_102,Home,226,0,0,None,544,6,9,231.0,240.0,207.14285714285714
2025-09-15,PROD_102,Home,192,0,0,None,713,0,9,226.0,196.0,206.57142857142858
2025-09-16,PROD_102,Home,201,0,0,None,638,1,9,192.0,193.0,207.71428571428572
2025-09-17,PROD_102,Home,199,0,0,None,868,2,9,201.0,199.0,207.71428571428572
2025-09-18,PROD_102,Home,197,0,0,None,347,3,9,199.0,191.0,208.57142857142858
2025-09-19,PROD_102,Home,191,0,0,None,795,4,9,197.0,214.0,205.28571428571428
2025-09-20,PROD_102,Home,232,0,0,None,759,5,9,191.0,231.0,205.42857142857142
2025-09-21,PROD_102,Home,234,0,0,None,299,6,9,232.0,226.0,206.57142857142858
2025-09-22,PROD_102,Home,197,0,0,None,278,0,9,234.0,192.0,207.28571428571428
2025-09-23,PROD_102,Home,188,0,0,None,759,1,9,197.0,201.0,205.42857142857142
2025-09-24,PROD_102,Home,310,1,0,None,224,2,9,188.0,199.0,221.28571428571428
2025-09-25,PROD_102,Home,206,0,0,None,648,3,9,310.0,197.0,222.57142857142858
2025-09-26,PROD_102,Home,242,1,0,None,282,4,9,206.0,191.0,229.85714285714286
2025-09-27,PROD_102,Home,226,0,0,None,272,5,9,242.0,232.0,229.0
2025-09-28,PROD_102,Home,222,0,0,None,365,6,9,226.0,234.0,227.28571428571428
2025-09-29,PROD_102,Home,205,0,0,None,569,0,9,222.0,197.0,228.42857142857142
2025-09-30,PROD_102,Home,206,0,0,None,540,1,9,205.0,188.0,231.0
2025-10-01,PROD_102,Home,195,0,0,None,566,2,10,206.0,310.0,214.57142857142858
2025-10-02,PROD_102,Home,215,0,0,None,447,3,10,195.0,206.0,215.85714285714286
2025-10-03,PROD_102,Home,194,0,0,None,242,4,10,215.0,242.0,209.0
2025-10-04,PROD_102,Home,233,0,0,None,238,5,10,194.0,226.0,210.0
2025-10-05,PROD_102,Home,241,0,0,None,310,6,10,233.0,222.0,212.71428571428572
2025-10-06,PROD_102,Home,192,0,0,None,495,0,10,241.0,205.0,210.85714285714286
2025-10-07,PROD_102,Home,190,0,0,None,513,1,10,192.0,206.0,208.57142857142858
2025-10-08,PROD_102,Home,181,0,0,None,702,2,10,190.0,195.0,206.57142857142858
2025-10-09,PROD_102,Home,211,0,0,None,749,3,10,181.0,215.0,206.0
2025-10-10,PROD_102,Home,180,0,0,None,703,4,10,211.0,194.0,204.0
2025-10-11,PROD_102,Home,231,0,0,None,802,5,10,180.0,233.0,203.71428571428572
2025-10-12,PROD_102,Home,228,0,0,None,708,6,10,231.0,241.0,201.85714285714286
2025-10-13,PROD_102,Home,213,0,0,None,494,0,10,228.0,192.0,204.85714285714286
2025-10-14,PROD_102,Home,207,0,0,None,848,1,10,213.0,190.0,207.28571428571428
2025-10-15,PROD_102,Home,294,1,0,None,969,2,10,207.0,181.0,223.42857142857142
2025-10-16,PROD_102,Home,207,0,0,None,879,3,10,294.0,211.0,222.85714285714286
2025-10-17,PROD_102,Home,188,0,0,None,451,4,10,207.0,180.0,224.0
2025-10-18,PROD_102,Home,224,0,0,None,384,5,10,188.0,231.0,223.0
2025-10-19,PROD_102,Home,213,0,0,None,455,6,10,224.0,228.0,220.85714285714286
2025-10-20,PROD_102,Home,194,0,0,None,406,0,10,213.0,213.0,218.14285714285714
2025-10-21,PROD_102,Home,198,0,0,None,202,1,10,194.0,207.0,216.85714285714286
2025-10-22,PROD_102,Home,186,0,0,None,237,2,10,198.0,294.0,201.42857142857142
2025-10-23,PROD_102,Home,207,0,0,None,844,3,10,186.0,207.0,201.42857142857142
2025-10-24,PROD_102,Home,207,0,0,None,794,4,10,207.0,188.0,204.14285714285714
2025-10-25,PROD_102,Home,226,0,0,None,328,5,10,207.0,224.0,204.42857142857142
2025-10-26,PROD_102,Home,240,0,0,None,864,6,10,226.0,213.0,208.28571428571428
2025-10-27,PROD_102,Home,179,0,0,None,518,0,10,240.0,194.0,206.14285714285714
2025-10-28,PROD_102,Home,200,0,0,None,743,1,10,179.0,198.0,206.42857142857142
2025-10-29,PROD_102,Home,200,0,0,None,588,2,10,200.0,186.0,208.42857142857142
2025-10-30,PROD_102,Home,199,0,0,None,296,3,10,200.0,207.0,207.28571428571428
2025-10-31,PROD_102,Home,176,0,0,None,336,4,10,199.0,207.0,202.85714285714286
2025-11-01,PROD_102,Home,209,0,0,None,829,5,11,176.0,226.0,200.42857142857142
2025-11-02,PROD_102,Home,223,0,0,None,664,6,11,209.0,240.0,198.0
2025-11-03,PROD_102,Home,175,0,0,None,925,0,11,223.0,179.0,197.42857142857142
2025-11-04,PROD_102,Home,188,0,0,None,438,1,11,175.0,200.0,195.71428571428572
2025-11-05,PROD_102,Home,204,0,0,None,694,2,11,188.0,200.0,196.28571428571428
2025-11-06,PROD_102,Home,189,0,0,None,244,3,11,204.0,199.0,194.85714285714286
2025-11-07,PROD_102,Home,200,0,0,None,861,4,11,189.0,176.0,198.28571428571428
2025-11-08,PROD_102,Home,257,0,0,None,920,5,11,200.0,209.0,205.14285714285714
2025-11-09,PROD_102,Home,245,0,0,None,849,6,11,257.0,223.0,208.28571428571428
2025-11-10,PROD_102,Home,203,0,0,None,314,0,11,245.0,175.0,212.28571428571428
2025-11-11,PROD_102,Home,223,0,0,None,405,1,11,203.0,188.0,217.28571428571428
2025-11-12,PROD_102,Home,203,0,0,None,758,2,11,223.0,204.0,217.14285714285714
2025-11-13,PROD_102,Home,191,0,0,None,611,3,11,203.0,189.0,217.42857142857142
2025-11-14,PROD_102,Home,192,0,0,None,562,4,11,191.0,200.0,216.28571428571428
2025-11-15,PROD_102,Home,252,0,0,None,394,5,11,192.0,257.0,215.57142857142858
2025-11-16,PROD_102,Home,231,0,0,None,648,6,11,252.0,245.0,213.57142857142858
2025-11-17,PROD_102,Home,204,0,0,None,292,0,11,231.0,203.0,213.71428571428572
2025-11-18,PROD_102,Home,179,0,0,None,404,1,11,204.0,223.0,207.42857142857142
2025-11-19,PROD_102,Home,206,0,0,None,494,2,11,179.0,203.0,207.85714285714286
2025-11-20,PROD_102,Home,198,0,0,None,481,3,11,206.0,191.0,208.85714285714286
2025-11-21,PROD_102,Home,201,0,0,None,650,4,11,198.0,192.0,210.14285714285714
2025-11-22,PROD_102,Home,220,0,0,None,302,5,11,201.0,252.0,205.57142857142858
2025-11-23,PROD_102,Home,249,0,0,None,450,6,11,220.0,231.0,208.14285714285714
2025-11-24,PROD_102,Home,202,0,0,None,406,0,11,249.0,204.0,207.85714285714286
2025-11-25,PROD_102,Home,206,0,0,None,343,1,11,202.0,179.0,211.71428571428572
2025-11-26,PROD_102,Home,256,1,0,None,272,2,11,206.0,206.0,218.85714285714286
2025-11-27,PROD_102,Home,202,0,0,None,535,3,11,256.0,198.0,219.42857142857142
2025-11-28,PROD_102,Home,352,0,1,Black Friday,563,4,11,202.0,201.0,241.0
2025-11-29,PROD_102,Home,247,0,0,None,858,5,11,352.0,220.0,244.85714285714286
2025-11-30,PROD_102,Home,251,0,0,None,982,6,11,247.0,249.0,245.14285714285714
2025-12-01,PROD_102,Home,197,0,0,None,431,0,12,251.0,202.0,244.42857142857142
2025-12-02,PROD_102,Home,279,1,0,None,393,1,12,197.0,206.0,254.85714285714286
2025-12-03,PROD_102,Home,196,0,0,None,384,2,12,279.0,256.0,246.28571428571428
2025-12-04,PROD_102,Home,208,0,0,None,534,3,12,196.0,202.0,247.14285714285714
2025-12-05,PROD_102,Home,192,0,0,None,532,4,12,208.0,352.0,224.28571428571428
2025-12-06,PROD_102,Home,233,0,0,None,731,5,12,192.0,247.0,222.28571428571428
2025-12-07,PROD_102,Home,236,0,0,None,893,6,12,233.0,251.0,220.14285714285714
2025-12-08,PROD_102,Home,192,0,0,None,239,0,12,236.0,197.0,219.42857142857142
2025-12-09,PROD_102,Home,192,0,0,None,321,1,12,192.0,279.0,207.0
2025-12-10,PROD_102,Home,176,0,0,None,295,2,12,192.0,196.0,204.14285714285714
2025-12-11,PROD_102,Home,284,1,0,None,547,3,12,176.0,208.0,215.0
2025-12-12,PROD_102,Home,202,0,0,None,681,4,12,284.0,192.0,216.42857142857142
2025-12-13,PROD_102,Home,248,0,0,None,400,5,12,202.0,233.0,218.57142857142858
2025-12-14,PROD_102,Home,238,0,0,None,567,6,12,248.0,236.0,218.85714285714286
2025-12-15,PROD_102,Home,199,0,0,None,920,0,12,238.0,192.0,219.85714285714286
2025-12-16,PROD_102,Home,271,1,0,None,903,1,12,199.0,192.0,231.14285714285714
2025-12-17,PROD_102,Home,214,0,0,None,419,2,12,271.0,176.0,236.57142857142858
2025-12-18,PROD_102,Home,187,0,0,None,641,3,12,214.0,284.0,222.71428571428572
2025-12-19,PROD_102,Home,204,0,0,None,775,4,12,187.0,202.0,223.0
2025-12-20,PROD_102,Home,258,0,0,None,684,5,12,204.0,248.0,224.42857142857142
2025-12-21,PROD_102,Home,238,0,0,None,468,6,12,258.0,238.0,224.42857142857142
2025-12-22,PROD_102,Home,186,0,0,None,727,0,12,238.0,199.0,222.57142857142858
2025-12-23,PROD_102,Home,188,0,0,None,585,1,12,186.0,271.0,210.71428571428572
2025-12-24,PROD_102,Home,191,0,0,None,915,2,12,188.0,214.0,207.42857142857142
2025-12-25,PROD_102,Home,352,0,1,Christmas,929,3,12,191.0,187.0,231.0
2025-12-26,PROD_102,Home,215,0,0,None,595,4,12,352.0,204.0,232.57142857142858
2025-12-27,PROD_102,Home,248,0,0,None,583,5,12,215.0,258.0,231.14285714285714
2025-12-28,PROD_102,Home,253,0,0,None,438,6,12,248.0,238.0,233.28571428571428
2025-12-29,PROD_102,Home,190,0,0,None,884,0,12,253.0,186.0,233.85714285714286
2025-12-30,PROD_102,Home,206,0,0,None,577,1,12,190.0,188.0,236.42857142857142
2025-12-31,PROD_102,Home,209,0,0,None,785,2,12,206.0,191.0,239.0
2025-01-01,PROD_103,Apparel,335,0,1,New Year,539,2,1,0.0,0.0,0.0
2025-01-02,PROD_103,Apparel,174,0,0,None,591,3,1,335.0,0.0,0.0
2025-01-03,PROD_103,Apparel,246,1,0,None,269,4,1,174.0,0.0,0.0
2025-01-04,PROD_103,Apparel,232,0,0,None,319,5,1,246.0,0.0,0.0
2025-01-05,PROD_103,Apparel,198,0,0,None,416,6,1,232.0,0.0,0.0
2025-01-06,PROD_103,Apparel,177,0,0,None,654,0,1,198.0,0.0,0.0
2025-01-07,PROD_103,Apparel,188,0,0,None,429,1,1,177.0,0.0,221.42857142857142
2025-01-08,PROD_103,Apparel,188,0,0,None,967,2,1,188.0,335.0,200.42857142857142
2025-01-09,PROD_103,Apparel,186,0,0,None,226,3,1,188.0,174.0,202.14285714285714
2025-01-10,PROD_103,Apparel,192,0,0,None,679,4,1,186.0,246.0,194.42857142857142
2025-01-11,PROD_103,Apparel,220,0,0,None,564,5,1,192.0,232.0,192.71428571428572
2025-01-12,PROD_103,Apparel,226,0,0,None,658,6,1,220.0,198.0,196.71428571428572
2025-01-13,PROD_103,Apparel,175,0,0,None,698,0,1,226.0,177.0,196.42857142857142
2025-01-14,PROD_103,Apparel,170,0,0,None,894,1,1,175.0,188.0,193.85714285714286
2025-01-15,PROD_103,Apparel,192,0,0,None,434,2,1,170.0,188.0,194.42857142857142
2025-01-16,PROD_103,Apparel,232,1,0,None,337,3,1,192.0,186.0,201.0
2025-01-17,PROD_103,Apparel,184,0,0,None,267,4,1,232.0,192.0,199.85714285714286
2025-01-18,PROD_103,Apparel,237,0,0,None,772,5,1,184.0,220.0,202.28571428571428
2025-01-19,PROD_103,Apparel,222,0,0,None,247,6,1,237.0,226.0,201.71428571428572
2025-01-20,PROD_103,Apparel,184,0,0,None,514,0,1,222.0,175.0,203.0
2025-01-21,PROD_103,Apparel,159,0,0,None,860,1,1,184.0,170.0,201.42857142857142
2025-01-22,PROD_103,Apparel,192,0,0,None,667,2,1,159.0,192.0,201.42857142857142
2025-01-23,PROD_103,Apparel,186,0,0,None,213,3,1,192.0,232.0,194.85714285714286
2025-01-24,PROD_103,Apparel,200,0,0,None,766,4,1,186.0,184.0,197.14285714285714
2025-01-25,PROD_103,Apparel,216,0,0,None,670,5,1,200.0,237.0,194.14285714285714
2025-01-26,PROD_103,Apparel,230,0,0,None,710,6,1,216.0,222.0,195.28571428571428
2025-01-27,PROD_103,Apparel,181,0,0,None,381,0,1,230.0,184.0,194.85714285714286
2025-01-28,PROD_103,Apparel,185,0,0,None,459,1,1,181.0,159.0,198.57142857142858
2025-01-29,PROD_103,Apparel,170,0,0,None,815,2,1,185.0,192.0,195.42857142857142
2025-01-30,PROD_103,Apparel,200,0,0,None,292,3,1,170.0,186.0,197.42857142857142
2025-01-31,PROD_103,Apparel,175,0,0,None,633,4,1,200.0,200.0,193.85714285714286
2025-02-01,PROD_103,Apparel,200,0,0,None,731,5,2,175.0,216.0,191.57142857142858
2025-02-02,PROD_103,Apparel,209,0,0,None,355,6,2,200.0,230.0,188.57142857142858
2025-02-03,PROD_103,Apparel,169,0,0,None,941,0,2,209.0,181.0,186.85714285714286
2025-02-04,PROD_103,Apparel,177,0,0,None,637,1,2,169.0,185.0,185.71428571428572
2025-02-05,PROD_103,Apparel,163,0,0,None,349,2,2,177.0,170.0,184.71428571428572
2025-02-06,PROD_103,Apparel,192,0,0,None,228,3,2,163.0,200.0,183.57142857142858
2025-02-07,PROD_103,Apparel,182,0,0,None,827,4,2,192.0,175.0,184.57142857142858
2025-02-08,PROD_103,Apparel,215,0,0,None,946,5,2,182.0,200.0,186.71428571428572
2025-02-09,PROD_103,Apparel,219,0,0,None,455,6,2,215.0,209.0,188.14285714285714
2025-02-10,PROD_103,Apparel,175,0,0,None,378,0,2,219.0,169.0,189.0
2025-02-11,PROD_103,Apparel,270,1,0,None,463,1,2,175.0,177.0,202.28571428571428
2025-02-12,PROD_103,Apparel,197,0,0,None,933,2,2,270.0,163.0,207.14285714285714
2025-02-13,PROD_103,Apparel,172,0,0,None,467,3,2,197.0,192.0,204.28571428571428
2025-02-14,PROD_103,Apparel,311,0,1,Valentines Day,263,4,2,172.0,182.0,222.71428571428572
2025-02-15,PROD_103,Apparel,207,0,0,None,270,5,2,311.0,215.0,221.57142857142858
2025-02-16,PROD_103,Apparel,204,0,0,None,962,6,2,207.0,219.0,219.42857142857142
2025-02-17,PROD_103,Apparel,176,0,0,None,763,0,2,204.0,175.0,219.57142857142858
2025-02-18,PROD_103,Apparel,178,0,0,None,283,1,2,176.0,270.0,206.42857142857142
2025-02-19,PROD_103,Apparel,163,0,0,None,559,2,2,178.0,197.0,201.57142857142858
2025-02-20,PROD_103,Apparel,176,0,0,None,391,3,2,163.0,172.0,202.14285714285714
2025-02-21,PROD_103,Apparel,176,0,0,None,238,4,2,176.0,311.0,182.85714285714286
2025-02-22,PROD_103,Apparel,224,0,0,None,836,5,2,176.0,207.0,185.28571428571428
2025-02-23,PROD_103,Apparel,218,0,0,None,422,6,2,224.0,204.0,187.28571428571428
2025-02-24,PROD_103,Apparel,175,0,0,None,365,0,2,218.0,176.0,187.14285714285714
2025-02-25,PROD_103,Apparel,161,0,0,None,501,1,2,175.0,178.0,184.71428571428572
2025-02-26,PROD_103,Apparel,179,0,0,None,652,2,2,161.0,163.0,187.0
2025-02-27,PROD_103,Apparel,173,0,0,None,554,3,2,179.0,176.0,186.57142857142858
2025-02-28,PROD_103,Apparel,290,1,0,None,645,4,2,173.0,176.0,202.85714285714286
2025-03-01,PROD_103,Apparel,204,0,0,None,638,5,3,290.0,224.0,200.0
2025-03-02,PROD_103,Apparel,206,0,0,None,425,6,3,204.0,218.0,198.28571428571428
2025-03-03,PROD_103,Apparel,186,0,0,None,570,0,3,206.0,175.0,199.85714285714286
2025-03-04,PROD_103,Apparel,197,0,0,None,598,1,3,186.0,161.0,205.0
2025-03-05,PROD_103,Apparel,196,0,0,None,239,2,3,197.0,179.0,207.42857142857142
2025-03-06,PROD_103,Apparel,184,0,0,None,930,3,3,196.0,173.0,209.0
2025-03-07,PROD_103,Apparel,202,0,0,None,627,4,3,184.0,290.0,196.42857142857142
2025-03-08,PROD_103,Apparel,202,0,0,None,526,5,3,202.0,204.0,196.14285714285714
2025-03-09,PROD_103,Apparel,207,0,0,None,907,6,3,202.0,206.0,196.28571428571428
2025-03-10,PROD_103,Apparel,171,0,0,None,423,0,3,207.0,186.0,194.14285714285714
2025-03-11,PROD_103,Apparel,183,0,0,None,387,1,3,171.0,197.0,192.14285714285714
2025-03-12,PROD_103,Apparel,168,0,0,None,806,2,3,183.0,196.0,188.14285714285714
2025-03-13,PROD_103,Apparel,172,0,0,None,390,3,3,168.0,184.0,186.42857142857142
2025-03-14,PROD_103,Apparel,190,0,0,None,419,4,3,172.0,202.0,184.71428571428572
2025-03-15,PROD_103,Apparel,214,0,0,None,937,5,3,190.0,202.0,186.42857142857142
2025-03-16,PROD_103,Apparel,210,0,0,None,621,6,3,214.0,207.0,186.85714285714286
2025-03-17,PROD_103,Apparel,169,0,0,None,405,0,3,210.0,171.0,186.57142857142858
2025-03-18,PROD_103,Apparel,183,0,0,None,586,1,3,169.0,183.0,186.57142857142858
2025-03-19,PROD_103,Apparel,193,0,0,None,548,2,3,183.0,168.0,190.14285714285714
2025-03-20,PROD_103,Apparel,172,0,0,None,901,3,3,193.0,172.0,190.14285714285714
2025-03-21,PROD_103,Apparel,205,0,0,None,582,4,3,172.0,190.0,192.28571428571428
2025-03-22,PROD_103,Apparel,244,0,0,None,756,5,3,205.0,214.0,196.57142857142858
2025-03-23,PROD_103,Apparel,223,0,0,None,680,6,3,244.0,210.0,198.42857142857142
2025-03-24,PROD_103,Apparel,187,0,0,None,472,0,3,223.0,169.0,201.0
2025-03-25,PROD_103,Apparel,182,0,0,None,514,1,3,187.0,183.0,200.85714285714286
2025-03-26,PROD_103,Apparel,186,0,0,None,898,2,3,182.0,193.0,199.85714285714286
2025-03-27,PROD_103,Apparel,189,0,0,None,957,3,3,186.0,172.0,202.28571428571428
2025-03-28,PROD_103,Apparel,196,0,0,None,485,4,3,189.0,205.0,201.0
2025-03-29,PROD_103,Apparel,221,0,0,None,537,5,3,196.0,244.0,197.71428571428572
2025-03-30,PROD_103,Apparel,204,0,0,None,805,6,3,221.0,223.0,195.0
